offset unicorr gausscorr
214840 0.24984 0.000704312
214860 0.249709 0.00105046
214880 0.249658 0.000189338
214900 0.249706 0.00146586
214920 0.249481 0.00306427
214940 0.249588 -0.00273846
214960 0.249573 0.0033232
214980 0.249344 0.000779979
215000 0.249762 -0.00130267
215020 0.249584 0.00444037
215040 0.249947 0.000357576
215060 0.249591 -0.000347139
215080 0.249605 0.00327345
215100 0.24974 0.00169081
215120 0.249441 -0.00250771
215140 0.249696 -0.000190238
215160 0.249721 -0.00237223
215180 0.249414 0.00124117
215200 0.249514 0.000402022
215220 0.249835 -0.000793157
215240 0.249222 0.000559753
215260 0.249787 0.00203372
215280 0.249758 -0.000966046
215300 0.249732 -0.00148831
215320 0.249785 0.000335196
215340 0.249453 -0.00185021
215360 0.24942 -0.00113542
215380 0.249555 0.00041029
215400 0.249669 0.00213723
215420 0.249808 0.00101296
215440 0.249827 0.000594036
215460 0.24955 -2.65757e-05
215480 0.249298 -0.00243152
215500 0.249497 -0.000544131
215520 0.249582 -0.00039414
215540 0.249618 0.000131186
215560 0.249753 -0.00039438
215580 0.249889 -0.00151503
215600 0.249692 0.000623571
215620 0.249597 0.00181358
215640 0.249427 -0.00032594
215660 0.249719 0.000871679
215680 0.249613 0.00224806
215700 0.249724 7.95859e-05
215720 0.249895 0.000625836
215740 0.249519 -0.000762416
215760 0.249693 -0.000188266
215780 0.249671 -0.000342976
215800 0.249622 0.000346345
215820 0.249446 0.00217776
215840 0.250044 -0.00138304
215860 0.249481 -0.00198169
215880 0.24952 -0.00410047
215900 0.24979 0.000218142
215920 0.249782 -0.000542082
215940 0.249666 0.000542453
215960 0.249376 0.000108507
215980 0.249668 0.00233225
216000 0.249679 0.00309494
216020 0.249606 -0.000244938
216040 0.24976 -0.00254447
216060 0.249688 -0.00102096
216080 0.249673 0.000243107
216100 0.249502 -0.00188766
216120 0.249642 0.000976163
216140 0.249719 -0.00231568
216160 0.249966 -0.000359843
216180 0.249755 0.00260593
216200 0.249717 0.00162442
216220 0.249809 0.00417511
216240 0.249654 -0.000718128
216260 0.249743 0.00116239
216280 0.24985 -0.00114823
216300 0.249858 -0.0028003
216320 0.24944 0.000834778
216340 0.249747 0.000111945
216360 0.24962 0.00569843
216380 0.249636 -0.00404063
216400 0.249429 0.00148683
216420 0.249595 0.00224916
216440 0.249582 -0.00166524
216460 0.249742 1.79718e-05
216480 0.249602 -0.00328673
216500 0.249753 -0.00448335
216520 0.249696 -0.0028359
216540 0.249844 0.00272071
216560 0.24984 0.00398315
216580 0.249662 0.000131195
216600 0.249592 5.44149e-05
216620 0.249944 0.000616922
216640 0.249556 0.000197863
216660 0.249753 0.000512614
216680 0.249598 -0.000258118
216700 0.249891 9.33003e-05
216720 0.249624 0.000689977
216740 0.249509 0.0021024
216760 0.249827 -0.00132213
216780 0.249662 0.00250184
216800 0.250017 -0.0037828
216820 0.249508 0.00155674
216840 0.249788 -0.00141687
216860 0.249556 0.00100903
216880 0.249546 0.00020758
216900 0.249522 0.000222713
216920 0.249859 0.000118468
216940 0.249648 0.000657134
216960 0.249405 0.00371248
216980 0.249504 0.00174171
217000 0.249621 0.0015208
217020 0.249584 -2.58041e-05
217040 0.249366 -0.0011234
217060 0.24938 -0.000843628
217080 0.249772 0.00125318
217100 0.249417 -0.000956509
217120 0.249747 -0.00467417
217140 0.249549 0.00274815
217160 0.249653 -0.00184798
217180 0.249954 -0.000633198
217200 0.249668 0.000148857
217220 0.249617 -0.000150537
217240 0.249415 0.000246197
217260 0.249585 -0.00126518
217280 0.249765 0.00195284
217300 0.249544 0.000971816
217320 0.249489 -0.00287313
217340 0.249442 -0.0015263
217360 0.249662 -0.00338828
217380 0.249806 -0.00141608
217400 0.249504 -0.00289101
217420 0.24995 0.00198399
217440 0.249373 0.000208564
217460 0.249667 0.0016633
217480 0.249788 0.00364039
217500 0.249631 0.000979619
217520 0.249757 0.000592488
217540 0.249823 0.0010396
217560 0.249303 0.00222802
217580 0.249826 -0.00118177
217600 0.249616 -0.00143156
217620 0.249723 -0.00266502
217640 0.249568 -0.000708418
217660 0.249659 -0.00320558
217680 0.24974 -0.0003145
217700 0.249684 0.0020894
217720 0.249648 -0.000124271
217740 0.249467 0.00459361
217760 0.249412 -0.000779144
217780 0.249448 -0.000225079
217800 0.249526 -0.0008488
217820 0.249564 -0.000573063
217840 0.249374 0.000917715
217860 0.249721 -0.000789016
217880 0.249777 0.00200887
217900 0.249718 -0.000893868
217920 0.249528 -0.00313222
217940 0.249607 0.00049089
217960 0.249587 0.00251098
217980 0.249737 -0.00125336
218000 0.249389 -0.000596846
218020 0.249599 0.00156034
218040 0.2494 0.00166051
218060 0.249344 0.000554218
218080 0.249695 -0.00174952
218100 0.249825 -0.00236144
218120 0.249378 -0.00278853
218140 0.249574 -0.00373297
218160 0.249831 -0.00102289
218180 0.249602 0.000736171
218200 0.249659 -0.000218699
218220 0.249601 -0.00175914
218240 0.249469 0.000714331
218260 0.249891 -0.00351791
218280 0.249734 0.00167155
218300 0.249724 -0.00187176
218320 0.24942 -0.00110678
218340 0.249712 -0.00192587
218360 0.249479 0.00145464
218380 0.249604 -0.000933871
218400 0.249528 -0.00237294
218420 0.249735 -0.000268039
218440 0.249652 0.00252461
218460 0.249648 0.000783392
218480 0.249384 0.00136217
218500 0.249788 0.00300884
218520 0.249522 -0.000238765
218540 0.249412 0.0011981
218560 0.249662 0.00223045
218580 0.249491 0.00144293
218600 0.249624 0.000978782
218620 0.249858 0.000447381
218640 0.249486 0.00331101
218660 0.249857 0.00155403
218680 0.249852 -0.000564067
218700 0.249662 0.00153857
218720 0.249488 -0.00163132
218740 0.249504 -0.000465391
218760 0.249831 0.00287377
218780 0.249619 -0.00417541
218800 0.249891 0.00142347
218820 0.249741 0.00431024
218840 0.249694 0.00137618
218860 0.249548 0.00192963
218880 0.249587 0.00394993
218900 0.249638 0.000365867
218920 0.249685 -0.000628879
218940 0.250016 0.00261313
218960 0.249464 -0.00360601
218980 0.249627 0.00108883
219000 0.249574 0.00025185
219020 0.249636 -0.00138449
219040 0.249624 -5.52772e-05
219060 0.24961 0.00094916
219080 0.249628 -0.00205777
219100 0.249617 0.00168327
219120 0.249837 -0.000474953
219140 0.249545 -0.00125304
219160 0.249694 -0.000642745
219180 0.249724 0.000876894
219200 0.249574 0.000688801
219220 0.249509 0.00532117
219240 0.249473 0.00064051
219260 0.249571 0.00215283
219280 0.249428 0.000720029
219300 0.249735 0.00179251
219320 0.249621 -0.0021405
219340 0.249366 -0.00146678
219360 0.249696 -0.000248009
219380 0.249672 0.000429642
219400 0.249798 0.000650893
219420 0.249593 -0.000732047
219440 0.249612 0.00210204
219460 0.249735 0.001977
219480 0.249423 2.96424e-05
219500 0.249531 -0.00416976
219520 0.249787 0.00204323
219540 0.249518 -0.000603845
219560 0.24957 -0.000597673
219580 0.249636 -0.000133357
219600 0.249715 0.000416405
219620 0.249386 0.00681234
219640 0.24957 2.76653e-05
219660 0.249685 0.00309355
219680 0.249431 0.000134985
219700 0.249312 0.000196046
219720 0.249776 0.000125589
219740 0.249658 0.00304138
219760 0.249807 0.00100525
219780 0.249307 -0.00186063
219800 0.25004 -0.000968532
219820 0.249677 -0.00109095
219840 0.249636 -0.00241254
219860 0.249553 0.00227662
219880 0.249814 0.000285634
219900 0.249648 -0.00209549
219920 0.249599 0.000415955
219940 0.249772 0.00234277
219960 0.249885 0.00169774
219980 0.249505 0.000981347
220000 0.249539 -0.000613649
220020 0.249778 0.000976232
220040 0.249333 0.0032724
220060 0.249908 -0.000895152
220080 0.249722 0.000863018
220100 0.24967 0.00353915
220120 0.249601 -0.000748303
220140 0.249641 -0.00396762
220160 0.249674 -0.00239248
220180 0.249615 0.00164719
220200 0.249991 0.00114842
220220 0.249565 0.000887787
220240 0.249629 -0.00293683
220260 0.249518 0.00013205
220280 0.249675 -0.000750325
220300 0.249636 0.0013846
220320 0.249476 0.000595391
220340 0.249563 -0.000844051
220360 0.249572 0.0012773
220380 0.249574 0.00144034
220400 0.249591 0.000567046
220420 0.249755 -0.0026563
220440 0.249542 -0.000735802
220460 0.249831 -7.40767e-05
220480 0.249602 -0.0013636
220500 0.249876 0.00328252
220520 0.249679 -0.00223037
220540 0.249541 -0.00376778
220560 0.24985 0.000939986
220580 0.249614 0.00105663
220600 0.249604 0.000937348
220620 0.249418 -0.00170447
220640 0.249588 0.00105511
220660 0.249417 0.00269158
220680 0.249406 -0.000729635
220700 0.2496 -0.000287856
220720 0.249478 0.00192145
220740 0.249573 0.00182817
220760 0.24962 0.00180553
220780 0.249733 0.00109913
220800 0.249664 -0.000505982
220820 0.249287 0.000915111
220840 0.249763 -0.000539679
220860 0.249706 -0.000595275
220880 0.25 -0.00110416
220900 0.24997 0.000292633
220920 0.249977 0.00106296
220940 0.249677 0.00188426
220960 0.249832 -0.000118287
220980 0.24975 0.00123459
221000 0.250189 0.000833825
221020 0.249678 0.000438584
221040 0.249158 -0.00409112
221060 0.249796 0.000949884
221080 0.249792 -0.00229246
221100 0.249543 0.00308907
221120 0.249714 -0.00208175
221140 0.249623 0.000770753
221160 0.24994 0.00231561
221180 0.24948 -0.00094863
221200 0.24965 0.00103778
221220 0.249603 0.00344726
221240 0.249696 -0.00241963
221260 0.249362 -0.00278376
221280 0.249889 0.00198026
221300 0.249465 -0.00057464
221320 0.249736 -0.000992901
221340 0.2496 0.00034162
221360 0.249602 -0.00130337
221380 0.249756 -0.0011961
221400 0.249956 0.000731515
221420 0.249659 0.0036978
221440 0.249661 -0.00409354
221460 0.249723 -0.000119592
221480 0.249612 0.000932693
221500 0.249699 -0.000185774
221520 0.249801 0.00185322
221540 0.249836 0.00171208
221560 0.249772 -0.00142652
221580 0.249814 -0.00259125
221600 0.249502 0.000880496
221620 0.249748 -0.00139099
221640 0.249979 0.00161811
221660 0.249662 -0.00226544
221680 0.249723 -0.00208716
221700 0.249546 -0.00229389
221720 0.249609 -0.000883029
221740 0.249895 0.00148265
221760 0.249562 0.000879673
221780 0.249589 0.00340913
221800 0.249633 -0.000481234
221820 0.24994 -0.00303019
221840 0.249553 0.00160028
221860 0.24993 0.000771239
221880 0.249555 -0.00256992
221900 0.249598 0.00037915
221920 0.249677 0.000368807
221940 0.249958 -0.000959023
221960 0.249595 -0.00141694
221980 0.249618 -0.000415902
222000 0.249798 -0.00102998
222020 0.249719 -0.000336183
222040 0.249562 0.00227669
222060 0.250012 0.00293135
222080 0.24981 -0.00255255
222100 0.249973 0.00203171
222120 0.249665 0.00140613
222140 0.249581 -0.000152457
222160 0.249692 0.00260364
222180 0.249782 -0.00143708
222200 0.249823 0.000888244
222220 0.249965 -0.00292977
222240 0.249781 0.00385699
222260 0.249444 4.3483e-05
222280 0.24939 -0.000879698
222300 0.249534 0.00196094
222320 0.249759 0.0017232
222340 0.249528 -0.00370044
222360 0.249732 0.000525196
222380 0.249516 -0.000568705
222400 0.249646 -0.00276346
222420 0.249847 -0.000402696
222440 0.249933 -0.00349734
222460 0.249526 0.0014824
222480 0.249854 0.00238666
222500 0.249718 -0.00487653
222520 0.249509 0.00121659
222540 0.249881 0.00154001
222560 0.249779 -0.00103465
222580 0.249664 -0.00103916
222600 0.249547 -0.000666551
222620 0.24974 0.00167223
222640 0.249631 -0.000493914
222660 0.249879 -0.00125731
222680 0.249804 -0.0027318
222700 0.249678 0.00146584
222720 0.249574 0.00197569
222740 0.249696 0.00046204
222760 0.249735 -0.000114936
222780 0.249711 -0.00159066
222800 0.249881 -9.66181e-05
222820 0.249707 0.000616564
222840 0.249848 -0.00229096
222860 0.24955 0.0017528
222880 0.249708 -0.000734539
222900 0.249789 -0.00179497
222920 0.249494 0.000550447
222940 0.249574 -0.000707335
222960 0.249757 -0.0014759
222980 0.249331 0.00130052
223000 0.249639 0.00154631
223020 0.249795 -0.0016064
223040 0.249571 0.00129229
223060 0.249624 -0.000734265
223080 0.249716 0.00111335
223100 0.249758 -0.00165531
223120 0.249581 -0.000352438
223140 0.249855 0.000782455
223160 0.249883 -0.00460071
223180 0.249584 0.00180404
223200 0.249758 0.00225207
223220 0.249948 0.00098801
223240 0.249603 0.00164144
223260 0.249557 0.000392014
223280 0.249847 0.00129665
223300 0.249614 0.000824257
223320 0.249883 -0.00347908
223340 0.249799 0.000334146
223360 0.249947 3.01465e-05
223380 0.249845 0.00126716
223400 0.249419 0.00124182
223420 0.249927 -0.00214469
223440 0.249727 -0.00177051
223460 0.249721 8.24684e-05
223480 0.249689 -0.000862407
223500 0.24987 -0.00212005
223520 0.249628 -0.00112201
223540 0.249703 0.000931321
223560 0.24977 0.000231191
223580 0.24971 -0.000667558
223600 0.249615 -0.00404918
223620 0.249635 0.00134072
223640 0.249672 0.00287525
223660 0.249759 -0.00385597
223680 0.249959 0.00366059
223700 0.24992 0.00156722
223720 0.249893 0.000677856
223740 0.249827 0.000553288
223760 0.249599 0.0020639
223780 0.24967 9.76993e-05
223800 0.249606 0.00332836
223820 0.249607 -0.00192096
223840 0.249894 -2.1025e-05
223860 0.249346 0.00193616
223880 0.249814 -0.000807927
223900 0.249799 -0.000135739
223920 0.249704 -0.00211066
223940 0.249786 0.00142043
223960 0.249674 -0.00209486
223980 0.249844 -0.0012183
224000 0.249851 0.00117837
224020 0.249631 -0.00265414
224040 0.249797 -0.000909291
224060 0.249682 0.000647265
224080 0.249739 0.00214377
224100 0.24969 -0.00122549
224120 0.249759 7.01716e-05
224140 0.249826 -0.00121739
224160 0.249538 0.000950639
224180 0.249661 -0.00152298
224200 0.249562 -0.00137028
224220 0.249457 0.00165217
224240 0.249635 -0.000839641
224260 0.24965 -0.00133633
224280 0.249602 0.00271274
224300 0.250001 -0.000568225
224320 0.249691 -0.00188421
224340 0.249786 0.00314659
224360 0.249645 0.000276652
224380 0.249926 0.00137879
224400 0.249922 0.00117891
224420 0.249749 0.00151118
224440 0.249934 0.000442543
224460 0.249811 -0.0026173
224480 0.249689 -0.000793024
224500 0.249401 -0.00178647
224520 0.249962 -0.00357613
224540 0.249844 -0.00126053
224560 0.249808 0.00112964
224580 0.249822 0.00126189
224600 0.249687 0.00258381
224620 0.249671 0.00277142
224640 0.249364 0.000696751
224660 0.24952 0.00151646
224680 0.24968 -0.00159035
224700 0.249838 -0.00196815
224720 0.24979 -0.000953636
224740 0.249872 0.000705821
224760 0.249592 -0.000674354
224780 0.249753 0.000166456
224800 0.249718 -0.000875901
224820 0.249683 2.47668e-05
224840 0.249691 0.0021922
224860 0.249755 -0.00053827
224880 0.249542 -0.000390374
224900 0.249837 0.00180919
224920 0.249662 -0.00180497
224940 0.249437 0.00052337
224960 0.249961 0.00156286
224980 0.249645 0.00412417
225000 0.249736 -0.000937542
225020 0.249749 -0.00242575
225040 0.249447 -0.0013162
225060 0.249377 5.9931e-05
225080 0.249668 -0.000629533
225100 0.249778 -0.00192915
225120 0.24946 0.00138483
225140 0.249593 -0.000412096
225160 0.249662 -2.68731e-05
225180 0.249538 -0.00176728
225200 0.249472 -0.000544658
225220 0.249616 0.00236554
225240 0.249842 0.00150723
225260 0.249722 -0.000812345
225280 0.249857 0.00120132
225300 0.249752 -0.0016216
225320 0.249993 0.000939624
225340 0.249717 0.00171043
225360 0.249882 -0.000209446
225380 0.249654 0.00114795
225400 0.249654 0.00341282
225420 0.249929 -0.000531771
225440 0.24983 -0.00255027
225460 0.249542 -0.00167655
225480 0.249792 0.000182915
225500 0.249774 -0.00216994
225520 0.249903 -0.00132773
225540 0.249852 0.00114484
225560 0.250018 0.0010741
225580 0.249848 0.00085375
225600 0.249673 0.00150219
225620 0.249702 0.000118356
225640 0.249543 -0.00143953
225660 0.249729 -0.00039157
225680 0.249779 -0.0013875
225700 0.249627 -0.000110392
225720 0.249461 0.00224932
225740 0.249859 0.00126454
225760 0.249919 0.000702307
225780 0.249811 0.000694479
225800 0.24961 0.00142226
225820 0.249596 0.000571196
225840 0.249465 -0.000225352
225860 0.249524 0.000453989
225880 0.249615 -9.16521e-05
225900 0.249451 0.00295901
225920 0.249619 0.00257768
225940 0.249834 -0.00078854
225960 0.249865 0.000693416
225980 0.249673 0.00323248
226000 0.249708 -0.00172126
226020 0.250028 -0.000193554
226040 0.249559 -0.00193866
226060 0.249983 0.00144586
226080 0.249642 -0.00054171
226100 0.249678 -0.00301591
226120 0.249824 0.000675602
226140 0.249404 0.00172487
226160 0.249808 -0.00313016
226180 0.249845 -0.000961422
226200 0.249927 0.00229158
226220 0.24953 0.000182791
226240 0.249646 0.000809008
226260 0.249548 0.000643747
226280 0.24988 -1.58297e-05
226300 0.249669 -0.000552129
226320 0.249494 -0.000810841
226340 0.249768 -0.00101086
226360 0.249787 0.00134769
226380 0.249583 -0.000459021
226400 0.249624 -0.00208196
226420 0.249769 0.000808001
226440 0.249794 0.000919329
226460 0.249766 0.000971247
226480 0.249812 -0.000516408
226500 0.249692 -0.000200999
226520 0.249748 0.00375026
226540 0.249758 -0.00150405
226560 0.249518 0.000668184
226580 0.249553 0.00143377
226600 0.249617 -4.40029e-05
226620 0.249781 -0.000978532
226640 0.249682 -0.000904366
226660 0.249613 0.00161657
226680 0.249602 1.62432e-05
226700 0.24971 -0.00133772
226720 0.250105 -0.00211473
226740 0.249503 0.00239112
226760 0.249621 -0.00212371
226780 0.249665 -0.00256314
226800 0.249785 -0.00210885
226820 0.24992 0.00149151
226840 0.249696 -0.000277646
226860 0.249902 -0.00194135
226880 0.250164 0.00163027
226900 0.249605 -0.000473361
226920 0.249803 -0.00120336
226940 0.249735 0.0029962
226960 0.249691 -0.0010451
226980 0.249794 0.003269
227000 0.249625 -0.000799529
227020 0.249879 -0.00489937
227040 0.249762 -0.000745628
227060 0.249797 -0.000242459
227080 0.249777 -0.00144861
227100 0.24994 0.00207964
227120 0.249862 0.00334703
227140 0.249449 -0.00203806
227160 0.249811 -0.00116542
227180 0.249439 -0.00282228
227200 0.24973 0.00232782
227220 0.249829 0.00238742
227240 0.249972 0.00254435
227260 0.249865 0.000790861
227280 0.249804 0.00133638
227300 0.249841 -0.000321816
227320 0.249955 0.000362515
227340 0.249928 -0.00261323
227360 0.249999 0.00229693
227380 0.249848 -0.000284481
227400 0.2499 1.29589e-05
227420 0.249787 -0.000875463
227440 0.249776 -0.000598017
227460 0.24994 -0.00099284
227480 0.249861 0.000163772
227500 0.249777 -0.00286437
227520 0.249772 0.00275511
227540 0.249764 -0.00149744
227560 0.249843 -0.0030495
227580 0.249808 0.000121194
227600 0.249661 -0.000717367
227620 0.249712 -0.00198062
227640 0.249736 0.00326035
227660 0.249359 0.00326909
227680 0.249697 -0.00186446
227700 0.249569 -0.00131736
227720 0.24947 -0.00419374
227740 0.249782 -0.00132379
227760 0.249603 0.00279244
227780 0.249926 0.000719174
227800 0.24984 0.000587657
227820 0.249713 -0.00146283
227840 0.249949 0.00101348
227860 0.249919 0.00111145
227880 0.249879 0.000111133
227900 0.249795 -0.0014006
227920 0.249874 0.00133761
227940 0.249333 0.00130527
227960 0.249532 0.00254577
227980 0.249594 0.00137849
228000 0.249646 0.00156137
228020 0.249688 0.000482505
228040 0.249617 0.000185506
228060 0.249733 0.00268692
228080 0.249913 -0.00104181
228100 0.249601 7.63676e-05
228120 0.249985 0.00309539
228140 0.249826 0.00278544
