thread offset unicorr gausscorr
279 900 0.284917 0.0502107
279 920 0.264661 -0.0258733
279 940 0.300862 -0.0121904
279 960 0.293039 0.221612
279 980 0.286711 0.226268
280 20 0.24926 -0.0272398
280 40 0.256116 0.0275866
280 60 0.254857 0.0296163
280 80 0.255482 -0.0123716
280 100 0.249526 -0.00928344
280 120 0.253791 0.0149639
280 140 0.256508 0.0182768
280 160 0.252386 -0.0555819
280 180 0.251948 -0.0276201
280 200 0.250099 -0.0916837
280 220 0.250079 -0.0169537
280 240 0.255855 -0.0351493
280 260 0.251234 0.00249569
280 280 0.255507 0.0160232
280 300 0.254351 -0.0217412
280 320 0.254452 -0.0167666
280 340 0.251796 0.0300331
280 360 0.25729 -0.0018553
280 380 0.26336 -0.0316092
280 400 0.248085 -0.0388171
280 420 0.259403 0.0831388
280 440 0.256303 0.0271773
280 460 0.255331 -0.028812
280 480 0.258317 -0.00133286
280 500 0.258465 0.136016
280 520 0.251695 0.0695148
280 540 0.2572 0.0398119
280 560 0.257923 -0.024654
280 580 0.254669 -0.0530218
280 600 0.259082 -0.0550578
280 620 0.265507 -0.00094456
280 640 0.266036 0.00133124
280 660 0.26355 0.059321
280 680 0.26271 -0.0542312
280 700 0.266856 -0.0486648
280 720 0.2592 -0.103951
280 740 0.277685 0.00777397
280 760 0.266837 -0.0467542
280 780 0.266693 0.0345381
280 800 0.262345 -0.0173016
280 820 0.271626 -0.0542274
280 840 0.248261 0.00391662
280 860 0.262915 0.0136611
280 880 0.275834 0.0186394
280 900 0.279561 0.0146964
280 920 0.272785 0.0523381
280 940 0.280483 0.0522614
280 960 0.289865 0.227268
280 980 0.265503 0.010423
281 20 0.226136 0.0416089
281 40 0.232399 0.0389195
281 60 0.225707 -0.00393717
281 80 0.23324 0.00699373
281 100 0.229788 -0.0170582
281 120 0.231107 -0.119694
281 140 0.233293 0.00247329
281 160 0.228168 -0.0211752
281 180 0.232846 -0.0053099
281 200 0.226232 -0.0395893
281 220 0.234448 0.0168962
281 240 0.230277 0.0164207
281 260 0.228348 -0.0175889
281 280 0.223734 -0.0242055
281 300 0.227102 0.0344672
281 320 0.232468 -0.0291343
281 340 0.232449 0.0295731
281 360 0.232302 -0.0266546
281 380 0.22265 0.0573305
281 400 0.234629 -0.0243646
281 420 0.226306 0.0465513
281 440 0.227284 0.0887192
281 460 0.232024 0.0402802
281 480 0.233758 -0.0636602
281 500 0.230846 0.0286534
281 520 0.221341 0.0107913
281 540 0.230364 -0.0625189
281 560 0.224937 -0.0899637
281 580 0.227432 0.061907
281 600 0.219959 0.0352143
281 620 0.232817 -0.0999131
281 640 0.217408 -0.00610268
281 660 0.226398 0.0829917
281 680 0.213276 0.0490149
281 700 0.21792 -0.0595568
281 720 0.225469 -0.0129403
281 740 0.21349 -0.000837531
281 760 0.202555 -0.0595441
281 780 0.214541 -0.215609
281 800 0.201238 -0.0771644
281 820 0.218451 0.169261
281 840 0.21005 -0.074918
281 860 0.215644 0.0479888
281 880 0.20245 0.00575615
281 900 0.190354 0.106269
281 920 0.195987 -0.0869442
281 940 0.189294 0.0838177
281 960 0.226849 -0.0711895
281 980 0.223888 0.0165609
282 20 0.252158 0.0206818
282 40 0.253615 -0.0383995
282 60 0.250406 -0.0256461
282 80 0.250694 -0.0104
282 100 0.250302 0.0139327
282 120 0.25141 0.0939336
282 140 0.247704 -0.0140004
282 160 0.253281 -0.00320759
282 180 0.254614 0.0352118
282 200 0.252851 -0.071897
282 220 0.255889 0.0165906
282 240 0.249683 -0.00970158
282 260 0.251121 -0.00313729
282 280 0.243395 0.0174114
282 300 0.24714 0.00313343
282 320 0.251297 0.0902144
282 340 0.249221 0.00926681
282 360 0.25123 0.0162594
282 380 0.244929 0.0730313
282 400 0.250279 -0.00186124
282 420 0.24913 0.012142
282 440 0.244633 -0.00139839
282 460 0.248174 0.00678788
282 480 0.24472 -0.00302413
282 500 0.251954 0.00596628
282 520 0.255173 -0.0168874
282 540 0.248574 0.0685107
282 560 0.251363 0.0351727
282 580 0.258049 -0.00125791
282 600 0.258646 -0.0193902
282 620 0.256217 -0.0782432
282 640 0.260454 0.0596956
282 660 0.261135 -0.0940051
282 680 0.26404 0.0142246
282 700 0.256022 0.0415612
282 720 0.270664 0.0436426
282 740 0.259859 -0.0814211
282 760 0.256094 -0.0411183
282 780 0.246965 -0.0505404
282 800 0.246472 0.0868181
282 820 0.239581 0.00472574
282 840 0.255264 0.0395542
282 860 0.238947 0.00321369
282 880 0.255321 0.0428608
282 900 0.236366 -0.0575665
282 920 0.269604 0.00312312
282 940 0.22509 -0.143299
282 960 0.236287 -0.112163
282 980 0.234467 0.0745751
283 20 0.263699 0.0819787
283 40 0.257489 -0.0372947
283 60 0.258861 -0.0150976
283 80 0.256146 -0.0148134
283 100 0.254029 0.00417023
283 120 0.249486 0.00910427
283 140 0.25527 0.00249127
283 160 0.254823 -0.0442054
283 180 0.246086 0.00222537
283 200 0.259571 -0.0288619
283 220 0.257842 -0.0517086
283 240 0.256787 -0.0690352
283 260 0.255018 -0.0399935
283 280 0.257651 0.0533252
283 300 0.249183 -0.00607283
283 320 0.253765 -0.0445875
283 340 0.25386 -0.00436165
283 360 0.248888 0.011403
283 380 0.244472 0.000943609
283 400 0.257131 0.0114186
283 420 0.264241 0.0158259
283 440 0.258183 -0.0434589
283 460 0.26348 0.109482
283 480 0.257864 -0.0542445
283 500 0.255095 0.00761574
283 520 0.255692 0.0172471
283 540 0.258625 -0.019227
283 560 0.25719 -0.0230969
283 580 0.257864 -0.118547
283 600 0.263115 0.0545575
283 620 0.266965 0.0767286
283 640 0.271222 0.0611243
283 660 0.266051 0.0295975
283 680 0.264053 0.00979067
283 700 0.270907 0.12409
283 720 0.271776 -0.0402675
283 740 0.276547 0.0801598
283 760 0.274728 -0.0129601
283 780 0.274021 -0.0274768
283 800 0.265897 0.0876595
283 820 0.27478 0.0416661
283 840 0.281527 -0.0259218
283 860 0.27647 -0.265845
283 880 0.283992 -0.0632623
283 900 0.271613 -0.0493879
283 920 0.282876 0.210851
283 940 0.277076 0.368992
283 960 0.272703 0.0598417
283 980 0.321658 0.309885
284 20 0.248367 -0.0599382
284 40 0.247047 0.0376775
284 60 0.250652 0.00109451
284 80 0.252042 0.0281222
284 100 0.250003 0.00487423
284 120 0.247905 0.0353783
284 140 0.251541 -0.00105629
284 160 0.24418 0.0498028
284 180 0.250856 -0.00912021
284 200 0.246514 -0.0290399
284 220 0.24929 0.0716164
284 240 0.251189 -0.0123302
284 260 0.251161 -0.0599742
284 280 0.251505 0.0277613
284 300 0.24702 -0.0197072
284 320 0.243036 -0.0387361
284 340 0.240616 -0.0438541
284 360 0.249724 0.0248445
284 380 0.247378 0.0285899
284 400 0.247663 0.054792
284 420 0.244728 -0.0130094
284 440 0.241865 -0.0624632
284 460 0.246305 0.0448138
284 480 0.248479 -0.0636763
284 500 0.244063 -0.000513445
284 520 0.24327 -0.0115841
284 540 0.255655 -0.0603333
284 560 0.251726 0.0665692
284 580 0.25354 -0.0321671
284 600 0.248557 -0.0463575
284 620 0.25255 0.112345
284 640 0.254639 0.0102075
284 660 0.249729 0.0934356
284 680 0.26145 0.0115621
284 700 0.244418 -0.058271
284 720 0.24316 -0.0278368
284 740 0.237599 0.08817
284 760 0.243719 -0.0592203
284 780 0.256179 0.0980284
284 800 0.243152 0.0288943
284 820 0.253903 -0.0884084
284 840 0.250315 0.100375
284 860 0.243983 -0.106899
284 880 0.257001 0.0862509
284 900 0.248879 -0.137565
284 920 0.246309 0.232987
284 940 0.241783 -0.260544
284 960 0.221355 0.229771
284 980 0.170415 -0.242319
285 20 0.24668 -0.0410026
285 40 0.243918 0.0212007
285 60 0.246408 -0.0286366
285 80 0.242008 -0.0426595
285 100 0.242122 0.00111012
285 120 0.240958 0.0171532
285 140 0.244656 -0.0627849
285 160 0.238557 0.0552566
285 180 0.236521 0.00284654
285 200 0.240511 -0.0258858
285 220 0.250348 0.00150366
285 240 0.242438 0.0220432
285 260 0.251397 0.02001
285 280 0.245626 0.0178888
285 300 0.245144 0.0541906
285 320 0.247523 -0.0428449
285 340 0.247222 0.0510841
285 360 0.24998 -0.0933908
285 380 0.249065 0.0545566
285 400 0.251556 -0.0233286
285 420 0.244109 -0.0782485
285 440 0.246133 0.0424761
285 460 0.24646 0.0578276
285 480 0.245854 0.0416271
285 500 0.249713 0.0941088
285 520 0.244362 -0.0662043
285 540 0.238988 0.00592109
285 560 0.248773 0.0450734
285 580 0.246885 0.00291943
285 600 0.237848 0.00326909
285 620 0.244562 -0.01404
285 640 0.239194 -0.0112921
285 660 0.24032 -0.0494562
285 680 0.244507 0.00429491
285 700 0.242323 0.0206501
285 720 0.241246 -0.103324
285 740 0.24388 0.0819483
285 760 0.237649 -0.0451487
285 780 0.234435 -0.0527756
285 800 0.240823 0.0892901
285 820 0.247188 -0.0663895
285 840 0.251754 -0.0511196
285 860 0.256056 0.051088
285 880 0.258918 0.049775
285 900 0.262212 -0.010304
285 920 0.263987 -0.0786774
285 940 0.294108 -0.0270629
285 960 0.310848 -0.0368066
285 980 0.234393 0.181322
286 20 0.243827 -0.0314442
286 40 0.249877 -0.0128348
286 60 0.246656 -0.0339435
286 80 0.243325 -0.0266608
286 100 0.243604 0.0136638
286 120 0.241287 -0.0135676
286 140 0.243462 0.0409408
286 160 0.247139 0.034361
286 180 0.242582 -0.0217405
286 200 0.243252 -0.013306
286 220 0.245915 -0.039608
286 240 0.241886 -0.0172544
286 260 0.246965 0.0271105
286 280 0.241479 -0.045677
286 300 0.245267 -0.0244275
286 320 0.247224 -0.0601071
286 340 0.249785 0.0699878
286 360 0.251897 -0.0238384
286 380 0.24845 0.0328826
286 400 0.245132 0.0190305
286 420 0.254342 0.0462695
286 440 0.245478 -0.027523
286 460 0.242898 -0.0461215
286 480 0.243204 0.0161576
286 500 0.246175 0.0548996
286 520 0.241629 -0.0175784
286 540 0.237785 0.0399046
286 560 0.245151 -0.0296011
286 580 0.234645 -8.94584e-05
286 600 0.243218 0.00372078
286 620 0.244562 -0.00218086
286 640 0.243824 0.047461
286 660 0.237241 0.0216134
286 680 0.238977 -0.0360536
286 700 0.241264 -0.0301762
286 720 0.240509 0.0830852
286 740 0.240843 -0.105028
286 760 0.233881 0.118181
286 780 0.231772 0.0102403
286 800 0.243254 -0.12415
286 820 0.242194 0.00384561
286 840 0.243238 0.123675
286 860 0.230137 0.0893405
286 880 0.239617 0.11076
286 900 0.245587 0.0411204
286 920 0.250942 0.04612
286 940 0.256727 -0.0903771
286 960 0.229594 0.017984
286 980 0.298053 0.134105
287 20 0.246379 0.00531325
287 40 0.243952 0.0110498
287 60 0.252177 -0.0184714
287 80 0.245629 -0.0443796
287 100 0.249863 -0.013598
287 120 0.24883 -0.0639601
287 140 0.250071 -0.096006
287 160 0.25023 -0.0405312
287 180 0.253571 -0.00011706
287 200 0.247326 -0.00870233
287 220 0.249114 -0.0115779
287 240 0.251109 0.0214513
287 260 0.247981 -0.038311
287 280 0.251516 0.060122
287 300 0.247288 -0.00206634
287 320 0.248295 -0.0440356
287 340 0.253045 -0.0104765
287 360 0.246698 -0.0569602
287 380 0.25554 -0.0305196
287 400 0.250856 -0.0344514
287 420 0.249338 0.0283451
287 440 0.252065 9.84892e-05
287 460 0.249535 0.0346143
287 480 0.250387 0.0553279
287 500 0.246836 -0.000504647
287 520 0.246255 -0.034464
287 540 0.247314 0.0378592
287 560 0.245435 -0.0421894
287 580 0.250782 -0.0177632
287 600 0.241728 -0.0312402
287 620 0.239915 0.00490123
287 640 0.244757 0.0269477
287 660 0.241025 0.088906
287 680 0.239401 0.0920807
287 700 0.242404 -0.00330311
287 720 0.247834 0.036334
287 740 0.233196 0.0365097
287 760 0.235554 0.00969401
287 780 0.244107 0.0215042
287 800 0.23663 -0.0709642
287 820 0.238344 -0.00851119
287 840 0.246634 -0.00317393
287 860 0.245359 -0.0499614
287 880 0.243363 0.00827233
287 900 0.243704 -0.0565789
287 920 0.282514 -0.0151648
287 940 0.27869 -0.224666
287 960 0.27826 -0.0458368
287 980 0.292492 0.0327799
288 20 0.241263 0.0121388
288 40 0.245238 0.0211836
288 60 0.243457 -0.032876
288 80 0.244943 0.0390172
288 100 0.24149 -0.0450173
288 120 0.238263 -0.00340156
288 140 0.243902 -0.0317696
288 160 0.235027 0.0023846
288 180 0.246254 -0.0467755
288 200 0.244941 -0.020702
288 220 0.240346 -0.0165575
288 240 0.245012 -0.0311706
288 260 0.244903 -0.0176207
288 280 0.2434 -0.0154294
288 300 0.241734 0.0156457
288 320 0.249425 -0.0223058
288 340 0.24435 0.0281069
288 360 0.241941 -0.0554501
288 380 0.2395 -0.0136269
288 400 0.241634 -0.0287754
288 420 0.246406 0.0106985
288 440 0.244035 0.0112648
288 460 0.241911 0.00764994
288 480 0.237064 -0.049197
288 500 0.243323 0.0473754
288 520 0.238281 -0.0645492
288 540 0.250412 0.0177113
288 560 0.236381 -0.0648012
288 580 0.236969 0.00291953
288 600 0.247547 -0.0277205
288 620 0.249991 0.0701981
288 640 0.24187 -0.0406589
288 660 0.241883 0.0727476
288 680 0.238421 0.0910213
288 700 0.240248 0.0608459
288 720 0.238979 0.00234621
288 740 0.244571 -0.00781163
288 760 0.238922 -0.0308488
288 780 0.244202 -0.0191678
288 800 0.24613 -0.306494
288 820 0.238581 -0.12043
288 840 0.232277 -0.0392068
288 860 0.245795 -0.0906986
288 880 0.246326 0.00978434
288 900 0.246604 -0.0101287
288 920 0.235811 -0.115377
288 940 0.229761 0.0228
288 960 0.222321 0.105779
288 980 0.201825 -0.211458
289 20 0.237586 0.0463465
289 40 0.238422 0.0447888
289 60 0.240425 -0.0115901
289 80 0.243753 0.00119469
289 100 0.240684 0.00432566
289 120 0.247119 -0.0344903
289 140 0.244685 0.0336213
289 160 0.240756 0.00398044
289 180 0.242755 -0.0188164
289 200 0.238831 0.0341847
289 220 0.244492 0.00754356
289 240 0.243224 -0.000874552
289 260 0.239284 0.00871308
289 280 0.246768 -0.0290515
289 300 0.240278 -0.0605242
289 320 0.236467 0.02527
289 340 0.237238 0.0150889
289 360 0.247002 0.022174
289 380 0.241051 0.00510711
289 400 0.23677 0.00388411
289 420 0.247437 -0.0200006
289 440 0.236217 0.0280422
289 460 0.236629 0.0313957
289 480 0.2529 -0.0750763
289 500 0.239291 0.0266676
289 520 0.240489 -0.0217031
289 540 0.238114 -0.0196404
289 560 0.239119 -0.015468
289 580 0.238309 -0.00282699
289 600 0.233345 0.0169149
289 620 0.242079 -0.0633978
289 640 0.233066 -0.00890165
289 660 0.237051 -0.0267429
289 680 0.247336 0.0125204
289 700 0.243608 0.00301171
289 720 0.239639 0.0472776
289 740 0.236767 -0.0490843
289 760 0.24497 0.0284286
289 780 0.238432 0.0483519
289 800 0.245394 0.0362246
289 820 0.236525 0.0286588
289 840 0.234624 0.0949927
289 860 0.239417 0.186155
289 880 0.230852 0.0591747
289 900 0.252688 0.0847989
289 920 0.244001 0.0187387
289 940 0.227953 -0.168899
289 960 0.23101 -0.184711
289 980 0.217473 -0.192294
290 20 0.258065 -0.0395364
290 40 0.25738 0.00882663
290 60 0.259892 -0.0533482
290 80 0.258858 -0.0453402
290 100 0.263008 0.0130544
290 120 0.2656 -0.0443557
290 140 0.261528 -0.0281129
290 160 0.258477 0.0327554
290 180 0.257577 0.00945102
290 200 0.260497 -0.0356185
290 220 0.256438 -0.0246762
290 240 0.258269 -0.0209241
290 260 0.262853 0.0370429
290 280 0.263431 -0.011929
290 300 0.256047 0.0216785
290 320 0.258912 -0.000551738
290 340 0.25651 0.0727743
290 360 0.258923 0.0479335
290 380 0.260328 -0.0485482
290 400 0.259423 0.0150241
290 420 0.251153 -0.0304076
290 440 0.255999 0.041248
290 460 0.257133 -0.0348154
290 480 0.256753 -0.0340035
290 500 0.264304 0.0129932
290 520 0.257202 -0.072895
290 540 0.258424 0.00102887
290 560 0.25809 -0.0700694
290 580 0.261839 -0.0227593
290 600 0.257444 0.0928882
290 620 0.259146 -0.000422215
290 640 0.262567 -0.0196009
290 660 0.265238 -0.0482417
290 680 0.257791 0.0199672
290 700 0.257842 -0.0156716
290 720 0.256554 -0.129655
290 740 0.261323 -0.0135355
290 760 0.259572 -0.0625682
290 780 0.25885 0.0637537
290 800 0.256253 0.0214553
290 820 0.247993 -0.0447069
290 840 0.242147 0.0416316
290 860 0.255909 0.101365
290 880 0.234902 -0.00416308
290 900 0.239771 -0.167528
290 920 0.240525 -0.0680101
290 940 0.249337 0.0413481
290 960 0.21505 -0.361087
290 980 0.257744 0.192087
291 20 0.254872 0.0369992
291 40 0.254768 -0.0571793
291 60 0.25537 -0.0201095
291 80 0.252947 0.00542445
291 100 0.253904 -0.0197164
291 120 0.258104 0.0607602
291 140 0.257888 0.0484663
291 160 0.25502 -0.0154392
291 180 0.256991 -0.0660542
291 200 0.257495 0.0103565
291 220 0.254804 -0.022648
291 240 0.261266 -0.0515022
291 260 0.259693 0.0573575
291 280 0.251109 -0.0380463
291 300 0.257033 -0.0936518
291 320 0.255176 -0.0703687
291 340 0.254788 -0.0352676
291 360 0.25663 0.0369573
291 380 0.248683 0.0277222
291 400 0.249657 0.023824
291 420 0.251683 -0.0844357
291 440 0.248183 -0.0063142
291 460 0.250684 -0.0240298
291 480 0.253277 0.0116732
291 500 0.25252 0.0469747
291 520 0.250941 0.01823
291 540 0.249937 -0.0308048
291 560 0.250674 -0.037811
291 580 0.250827 0.0190662
291 600 0.236651 0.0101416
291 620 0.242874 0.0210874
291 640 0.237706 0.05615
291 660 0.2433 0.0658037
291 680 0.231723 -0.0115937
291 700 0.235241 -0.0179022
291 720 0.23782 0.0846876
291 740 0.229017 -0.081962
291 760 0.238126 -0.080564
291 780 0.229063 0.156305
291 800 0.234988 0.0415758
291 820 0.214184 -0.0366274
291 840 0.220861 -0.101544
291 860 0.225239 0.138693
291 880 0.209618 -0.214118
291 900 0.199656 -0.0277984
291 920 0.185862 0.125666
291 940 0.158546 0.0500376
291 960 0.139217 -0.218394
291 980 0.117035 -0.00864284
292 20 0.231768 0.0400352
292 40 0.235716 0.0200614
292 60 0.234188 0.040092
292 80 0.231734 0.0201361
292 100 0.236658 0.0166698
292 120 0.238603 0.0100372
292 140 0.235372 -0.00138951
292 160 0.229369 0.00652258
292 180 0.236676 -0.0374221
292 200 0.235334 0.00754466
292 220 0.238925 -0.00941108
292 240 0.236126 -0.025029
292 260 0.237691 0.0326345
292 280 0.23634 -0.0471463
292 300 0.237036 0.0338184
292 320 0.236766 -0.00338612
292 340 0.235321 0.0270409
292 360 0.23476 -0.031762
292 380 0.234033 -0.0187612
292 400 0.235676 0.00266463
292 420 0.241226 0.0194315
292 440 0.233976 0.0105894
292 460 0.231389 -0.0387773
292 480 0.233599 0.0110548
292 500 0.238108 0.0567618
292 520 0.236088 0.0169611
292 540 0.222315 0.0486209
292 560 0.223989 -0.0114832
292 580 0.233508 -0.0976272
292 600 0.228214 -0.0175034
292 620 0.229945 -0.014543
292 640 0.235454 0.0611678
292 660 0.224611 -0.052174
292 680 0.230957 -0.0259317
292 700 0.234128 0.0589521
292 720 0.225282 0.0983795
292 740 0.214736 0.00339146
292 760 0.216052 0.0537281
292 780 0.213009 0.0212718
292 800 0.222824 0.0778565
292 820 0.220911 0.242957
292 840 0.227908 0.07042
292 860 0.23024 0.0901092
292 880 0.233846 -0.0105676
292 900 0.217794 -0.10915
292 920 0.24714 0.0713107
292 940 0.248167 -0.0881925
292 960 0.256949 -0.110915
292 980 0.205311 -0.391584
293 20 0.239904 -0.0699033
293 40 0.245345 0.0304943
293 60 0.240139 0.0244854
293 80 0.238544 -0.00736114
293 100 0.235457 -0.0667134
293 120 0.243544 -0.0427625
293 140 0.240215 -0.0678986
293 160 0.242887 0.0112847
293 180 0.238649 -0.0273886
293 200 0.239431 0.00105415
293 220 0.241387 0.0149422
293 240 0.247516 0.0272246
293 260 0.242782 0.0422832
293 280 0.245 0.0234538
293 300 0.242531 -0.0582182
293 320 0.244843 -0.0321446
293 340 0.240795 -0.0642856
293 360 0.23986 -0.0718654
293 380 0.244489 0.0372254
293 400 0.240751 -0.0483841
293 420 0.241172 -0.0458666
293 440 0.24033 0.03933
293 460 0.24754 -0.0395447
293 480 0.24359 0.0245624
293 500 0.242744 -0.0140984
293 520 0.23825 0.000313265
293 540 0.244516 0.0845071
293 560 0.241103 -0.0376968
293 580 0.245153 0.0131978
293 600 0.246454 0.0149152
293 620 0.250341 -0.0656118
293 640 0.237995 0.0882111
293 660 0.249633 -0.0854179
293 680 0.244573 0.0804358
293 700 0.239203 0.0677142
293 720 0.248176 -0.0172199
293 740 0.239659 -0.0236643
293 760 0.252924 -0.0248111
293 780 0.247847 0.00552082
293 800 0.246286 -0.131591
293 820 0.260566 0.0443985
293 840 0.251521 -0.071346
293 860 0.271342 0.00280808
293 880 0.273506 -0.0580993
293 900 0.273773 0.0283884
293 920 0.301478 0.255021
293 940 0.283599 0.0658232
293 960 0.227338 -0.00591045
293 980 0.229555 -0.00667147
294 20 0.235731 0.0408071
294 40 0.236793 -0.00746073
294 60 0.235707 -0.023313
294 80 0.238118 0.0117446
294 100 0.243748 -0.016291
294 120 0.232488 0.0224495
294 140 0.237751 -0.0420097
294 160 0.231477 0.0244249
294 180 0.227496 0.0147967
294 200 0.234097 -0.0239473
294 220 0.227345 0.00101547
294 240 0.234873 0.0391819
294 260 0.237932 0.018087
294 280 0.23441 0.0143393
294 300 0.232576 0.0352954
294 320 0.241613 -0.00955232
294 340 0.239889 -0.0441338
294 360 0.250458 0.00775861
294 380 0.243666 -0.00289492
294 400 0.238276 -0.00979648
294 420 0.233968 -0.0200947
294 440 0.241283 0.0448483
294 460 0.243083 0.00847604
294 480 0.241722 0.011287
294 500 0.234103 -0.103213
294 520 0.242719 0.00459059
294 540 0.24092 0.0764196
294 560 0.2404 -0.000390961
294 580 0.239596 -0.0655068
294 600 0.240284 -0.0232516
294 620 0.231882 -0.0446427
294 640 0.230329 -0.0025045
294 660 0.2307 -0.0727828
294 680 0.236224 -0.0456715
294 700 0.23693 -0.180619
294 720 0.249788 0.0928656
294 740 0.244286 0.0924037
294 760 0.240601 0.015183
294 780 0.258394 0.0115543
294 800 0.257727 -0.0287249
294 820 0.254796 0.000163866
294 840 0.263839 -0.0798457
294 860 0.254588 -0.175076
294 880 0.248328 -0.0243134
294 900 0.234065 0.0218391
294 920 0.254592 -0.122894
294 940 0.247039 0.179746
